,doc_id,sent_id,triple_list,Unnamed: 0,abstract_sents
725,178.0,3.0,"['eu include 265', 'eu include p', 'eu include death', 'eu include 164', 'eu include 136-199', 'eu include covid-19', 'eu include 4764', 'eu include 159', 'eu include 133-188', 'uk include 265', 'uk include p', 'uk include death', 'uk include 164', 'uk include 136-199', 'uk include covid-19', 'uk include 4764', 'uk include 159', 'uk include 133-188', 'patient include 265', 'patient include p', 'patient include death', 'patient include 164', 'patient include 136-199', 'patient include covid-19', 'patient include 4764', 'patient include 159', 'patient include 133-188', 'n468 include 265', 'n468 include p', 'n468 include death', 'n468 include 164', 'n468 include 136-199', 'n468 include covid-19', 'n468 include 4764', 'n468 include 159', 'n468 include 133-188', 'eu evaluate 164', 'eu evaluate 136-199', 'eu evaluate covid-19', 'eu evaluate 4764', 'eu evaluate 159', 'eu evaluate 133-188', 'uk evaluate 164', 'uk evaluate 136-199', 'uk evaluate covid-19', 'uk evaluate 4764', 'uk evaluate 159', 'uk evaluate 133-188', 'patient evaluate 164', 'patient evaluate 136-199', 'patient evaluate covid-19', 'patient evaluate 4764', 'patient evaluate 159', 'patient evaluate 133-188', 'n468 evaluate 164', 'n468 evaluate 136-199', 'n468 evaluate covid-19', 'n468 evaluate 4764', 'n468 evaluate 159', 'n468 evaluate 133-188', '265 evaluate 164', '265 evaluate 136-199', '265 evaluate covid-19', '265 evaluate 4764', '265 evaluate 159', '265 evaluate 133-188', 'p evaluate 164', 'p evaluate 136-199', 'p evaluate covid-19', 'p evaluate 4764', 'p evaluate 159', 'p evaluate 133-188']",1901,compared patient characteristics baseline including oncological covid-19 specific therapy across uk eu cohorts evaluated association factors risk adverse outcome multivariable cox regression models 
726,178.0,4.0,"['uk compare eu', 'patient compare eu']",1902,findings compared eu n924 uk patients n468 characterised higher case fatality rates 4038 versus 265 p 00001 higher risk death 30 days hazard ratio hr 164 95 ci 136-199 6 months covid-19 diagnosis 4764 versus 3333 p 00001 hr 159 95 ci 133-188 
727,178.0,7.0,"['uk receive covid-19', 'uk receive anticancer', 'cohort receive covid-19', 'cohort receive anticancer', 'death receive covid-19', 'death receive anticancer', 'tumour receive covid-19', 'tumour receive anticancer']",1905,despite equal proportions complicated covid-19 rates intensive care admission use mechanical ventilation uk cancer patients less likely receive anti-covid-19 therapies including corticosteroids anti-virals interleukin-6 antagonists p 00001 
728,178.0,8.0,"['anticancer confirm uk', 'anticancer confirm eu', 'covid-19 confirm uk', 'covid-19 confirm eu']",1906,multivariable analyses adjusted imbalanced prognostic factors confirmed uk cohort characterised worse risk death 30 days 6 months independent patientÃÂÂs age gender tumour stage status number co-morbidities covid-19 severity receipt anticancer anti-covid-19 therapy 
729,178.0,12.0,"['five observe chadox1', 'five observe ncov-19', 'five observe adenoviral', 'five observe vaccine', 'five observe coronavirus', 'five observe covid-19', 'patient observe chadox1', 'patient observe ncov-19', 'patient observe adenoviral', 'patient observe vaccine', 'patient observe coronavirus', 'patient observe covid-19', 'venous observe chadox1', 'venous observe ncov-19', 'venous observe adenoviral', 'venous observe vaccine', 'venous observe coronavirus', 'venous observe covid-19', 'thrombosis observe chadox1', 'thrombosis observe ncov-19', 'thrombosis observe adenoviral', 'thrombosis observe vaccine', 'thrombosis observe coronavirus', 'thrombosis observe covid-19']",1910,continued evaluation long-term outcomes warranted 
730,179.0,3.0,"['woman receive axillary', 'woman receive lymphadenopathy', 'woman receive malignancy', 'covid-19 receive axillary', 'covid-19 receive lymphadenopathy', 'covid-19 receive malignancy']",1914,five cases occurred population 130000 vaccinated persons propose represent rare vaccine-related variant spontaneous heparin-induced thrombocytopenia refer vaccine-induced immune thrombotic thrombocytopenia 
731,180.0,0.0,"['axillary display mammogram', 'axillary display woman', 'axillary display pfizer-biontech', 'axillary display covid-19', 'axillary display vaccine', 'axillary display woman', 'lymphadenopathy display mammogram', 'lymphadenopathy display woman', 'lymphadenopathy display pfizer-biontech', 'lymphadenopathy display covid-19', 'lymphadenopathy display vaccine', 'lymphadenopathy display woman', 'axillary appear vaccine', 'axillary appear woman', 'lymphadenopathy appear vaccine', 'lymphadenopathy appear woman', 'mammogram appear vaccine', 'mammogram appear woman', 'woman appear vaccine', 'pfizer-biontech appear vaccine', 'pfizer-biontech appear woman', 'axillary screen pfizer-biontech', 'axillary screen covid-19', 'axillary screen vaccine', 'axillary screen woman', 'lymphadenopathy screen pfizer-biontech', 'lymphadenopathy screen covid-19', 'lymphadenopathy screen vaccine', 'lymphadenopathy screen woman', 'mammogram screen pfizer-biontech', 'mammogram screen covid-19', 'mammogram screen vaccine', 'mammogram screen woman', 'woman screen pfizer-biontech', 'woman screen covid-19', 'woman screen vaccine']",1915,background women received covid-19 vaccination may display subclinical unilateral axillary lymphadenopathy screening mammography appear suspicious malignancy leading additional diagnostic evaluation 
732,180.0,4.0,"['woman retrieve n15', 'woman retrieve 349', 'woman retrieve 209', 'covid-19 retrieve n15', 'covid-19 retrieve 349', 'covid-19 retrieve 209', 'slad retrieve n15', 'slad retrieve 349', 'slad retrieve 209', 'n19 retrieve n15', 'n19 retrieve 349', 'n19 retrieve 209']",1919,results 1027 women 43 recalled unilateral slad 
733,180.0,7.0,"['vaccine receive 637', 'vaccine receive 597']",1922,132 patients received pfizer vaccine 95 patients received moderna vaccine developed slad 
734,180.0,8.0,"['vaccine elicit 465', 'vaccine elicit covid-19', 'vaccine elicit p044', 'slad elicit 465', 'slad elicit covid-19', 'slad elicit vaccine', 'slad elicit p044']",1923,moderna s vaccine elicited robust reaction elderly moderna 637 years vs pfizer 597 years 
735,180.0,9.0,"['woman resolve vaccine', 'mrna resolve vaccine']",1924,vaccines slad resolved average 465 days last covid-19 vaccine p044 
736,180.0,11.0,"['lad elicit covid-19', 'lad elicit axillary', 'lad elicit lymphadenopathy', 'lad elicit woman', 'lad elicit vaccine', 'lymphadenopathy elicit covid-19', 'lymphadenopathy elicit axillary', 'lymphadenopathy elicit woman', 'lymphadenopathy elicit vaccine', 'lymphadenopathy elicit covid-19', 'lymphadenopathy elicit axillary', 'lymphadenopathy elicit woman', 'lymphadenopathy elicit vaccine', 'mammogram elicit covid-19', 'mammogram elicit axillary', 'mammogram elicit lymphadenopathy', 'mammogram elicit woman', 'mammogram elicit vaccine', 'summary elicit covid-19', 'summary elicit axillary', 'summary elicit lymphadenopathy', 'summary elicit woman', 'summary elicit vaccine']",1926,pfizer may overall robust immune response moderna may elicit stronger immune response elderly women 
737,180.0,14.0,"['lymphadenopathy receive 507', 'lymphadenopathy receive 415', 'mammogram receive 507', 'mammogram receive 415', '465 receive 507', '465 receive 415', 'lymphadenopathy induce 415', 'mammogram induce 415', '465 induce 415']",1929,12 receive vaccine presented subclinical unilateral axillary lymphadenopathy 
738,181.0,1.0,"['body observe kidney disease', 'body observe ckd', 'body observe covid-19']",1932,although adverse reactions observed mild emergence serious vaccine-associated adverse events closely monitored 
739,182.0,1.0,"['large-scale prevent patient', 'large-scale prevent ckd', 'large-scale prevent uraemia', 'large-scale prevent cdk', 'large-scale prevent patient', 'herd prevent patient', 'herd prevent ckd', 'herd prevent uraemia', 'herd prevent cdk', 'herd prevent patient', 'immunity prevent patient', 'immunity prevent ckd', 'immunity prevent uraemia', 'immunity prevent cdk', 'immunity prevent patient', 'large-scale reduce uraemia', 'large-scale reduce cdk', 'large-scale reduce patient', 'herd reduce uraemia', 'herd reduce cdk', 'herd reduce patient', 'immunity reduce uraemia', 'immunity reduce cdk', 'immunity reduce patient', 'patient reduce uraemia', 'patient reduce cdk', 'ckd reduce uraemia', 'ckd reduce cdk', 'ckd reduce patient']",1934,preventive measures rapid monitoring organ function interventions capable preventing multiorgan failures great importance reduce adverse outcomes covid-19 patients ckd 
740,183.0,0.0,"['human milk receive san diego', 'woman receive san diego', 'two receive san diego', 'mrna receive san diego', 'vaccine receive san diego']",1938,background december 2020 two novel messenger rna mrna vaccines severe acute respiratory syndrome coronavirus-2 received emergency use authorization us food drug administration however early trials excluded lactating women 
741,183.0,1.0,"['180 receive mrna', '180 receive vaccine', 'woman receive mrna', 'woman receive vaccine', 'two receive mrna', 'two receive vaccine']",1939,methods breastfeeding women residing united states received either two mrna vaccines enrolled mommy s milk human milk research biorepository university california san diego 
742,183.0,5.0,"['woman receive milk', 'woman receive second', 'woman receive moderna', 'first receive woman', 'first receive milk', 'first receive second', 'first receive moderna', 'vaccine receive woman', 'vaccine receive milk', 'vaccine receive second', 'vaccine receive moderna']",1943,however following second dose vaccine women received moderna brand significantly likely report symptoms 
743,183.0,7.0,"['woman follow mrna', 'woman follow covid-19', 'woman follow vaccine', 'woman dose covid-19', 'woman dose vaccine', 'child dose covid-19', 'child dose vaccine']",1945,infant events reported either vaccine brand following either dose serious adverse events reported 
744,183.0,8.0,"['steer consider 271', 'steer consider bovine', 'steer consider herpesvirus', 'steer consider bovine', 'steer consider parainfluenza', 'steer consider coronavirus', 'steer consider vaccine', 'steer lactate bovine', 'steer lactate herpesvirus', 'steer lactate bovine', 'steer lactate parainfluenza', 'steer lactate coronavirus', 'steer lactate vaccine', 'calf lactate bovine', 'calf lactate herpesvirus', 'calf lactate bovine', 'calf lactate parainfluenza', 'calf lactate coronavirus', 'calf lactate vaccine', '271 lactate bovine', '271 lactate herpesvirus', '271 lactate bovine', '271 lactate parainfluenza', '271 lactate coronavirus', '271 lactate vaccine']",1946,conclusions data reassuring regarding safety vaccination breastfeeding women breastfed children either mrna covid-19 vaccines 
745,184.0,0.0,"['saline use 136', '135 use 136']",1947,abruptly weaned crossbred steer calves n 271 used randomized blinded 2-arm clinical trial assess impact long-acting non-steroidal anti-inflammatory drug bovine herpesvirus type 1 bovine respiratory syncytial virus parainfluenza virus type 3 coronavirus titers health outcomes administered concurrently modified live respiratory vaccine upon arrival feedlot 
746,184.0,3.0,['meloxicam associate vaccine'],1950,interestingly use meloxicam associated increased treatment risk p 005 
747,185.0,1.0,"['patient repeat sars-cov-2', 'patient repeat pakistan']",1953,report case series repeated infections sars-cov-2 
748,185.0,7.0,['covid-19 vaccinate sars-cov-2'],1959,none vaccinated 
749,186.0,3.0,"['adult induce child', 'adult induce vaccine', 'adult induce adr', 'adult induce aes']",1964,methods passive enhanced safety surveillance study conducted belgium germany spain 
750,186.0,4.0,"['1082 receive two', 'participant receive two', 'gsk receive two', '115 receive two', 'child receive two']",1965,adults received gsk s iiv4 parent guardian legally acceptable representative children given vaccine invited complete adverse drug reaction adr card document aes experienced within 7 days post vaccination 
751,186.0,5.0,"['970 receive participant', '970 receive belgium', '970 receive germany', '970 receive adult', '100 receive participant', '100 receive belgium', '100 receive germany', '100 receive adult', '115 receive participant', '115 receive belgium', '115 receive germany', '115 receive adult']",1966,results total 1082 participants 516 females received gsk s iiv4 including 115 children 9 years age received two doses 
752,186.0,8.0,['aes report gdasc'],1969,dose 1 392 reported one ae 
753,186.0,15.0,"['mumps observe child', 'mumps observe one-dose', 'mumps observe measles-mumps-rubella', 'vaccine-preventable observe mumps', 'vaccine-preventable observe child', 'vaccine-preventable observe one-dose', 'vaccine-preventable observe measles-mumps-rubella', 'mumps observe child', 'mumps observe one-dose', 'mumps observe measles-mumps-rubella']",1976,supplementary information online version contains supplementary material available 101007s40264-021-01121-8 
754,187.0,0.0,"['mumps-containing cause mumps', 'mumps-containing cause cox-proportional', 'vaccine cause mumps', 'vaccine cause cox-proportional']",1977,mumps vaccine-preventable disease caused mumps virus incidence mumps increased among children vaccinated one-dose measles-mumps-rubella mmr recent years 
755,187.0,1.0,"['909 test mucv', '909 test quzhou', 'mumps test mucv', 'mumps test quzhou', 'child test mucv', 'child test quzhou']",1978,study analyzed influence different doses mumps-containing vaccine mucv mumps using cox-proportional hazard model 
